hex_mapping,pincode,hr_order_created,time_category,order_external_id,city,product_detail_weight,product_volume,order_created_date
886014c919fffff,P_560105,hr_10,apr 11th to 30th,1,BANGALORE,5.7989999999999995,700.0644398403603,2025-04-20
886014c919fffff,P_560105,hr_11,apr 1st to 10th,1,BANGALORE,28.123000000000005,3922.021669631169,2025-04-03
886014c919fffff,P_560105,hr_15,apr 1st to 10th,1,BANGALORE,24.559,3832.184083873071,2025-04-02
886014c919fffff,P_560105,hr_16,apr 11th to 30th,1,BANGALORE,4.135,635.3768019514421,2025-04-11
886014c919fffff,P_560105,hr_18,apr 1st to 10th,1,BANGALORE,4.095000000000001,744.851039131638,2025-04-05
886014c919fffff,P_560105,hr_20,apr 1st to 10th,2,BANGALORE,18.965,1786.036625979066,2025-04-09
886014c919fffff,P_560105,hr_21,apr 11th to 30th,1,BANGALORE,18.989999999999995,2316.4548465063544,2025-04-11
886014c91bfffff,P_560105,hr_12,apr 11th to 30th,1,BANGALORE,14.636,1577.6918968965301,2025-04-12
886014c91dfffff,P_560105,hr_06,apr 11th to 30th,1,BANGALORE,0.8600000000000001,85.228403030496,2025-04-18
886014c91dfffff,P_560105,hr_08,apr 11th to 30th,2,BANGALORE,48.638,6389.424963909234,2025-04-24
886014c91dfffff,P_560105,hr_11,apr 11th to 30th,1,BANGALORE,5.335,508.240896429342,2025-04-16
886014c91dfffff,P_560105,hr_12,apr 11th to 30th,1,BANGALORE,2.3360000000000003,491.0461764672781,2025-04-19
886014c91dfffff,P_560105,hr_18,apr 11th to 30th,2,BANGALORE,29.232,2829.3617630763147,2025-04-26
886014c91dfffff,P_560105,hr_18,apr 1st to 10th,1,BANGALORE,1.7760000000000007,2648.610980235549,2025-04-02
886014c91dfffff,P_560105,hr_19,apr 11th to 30th,1,BANGALORE,0.98,688.5754358994001,2025-04-15
886014c91dfffff,P_560105,hr_19,apr 1st to 10th,1,BANGALORE,8.614,965.5453287106741,2025-04-05
886014c91dfffff,P_560105,hr_20,apr 11th to 30th,1,BANGALORE,6.013,653.4500947639651,2025-04-24
886014c91dfffff,P_560105,hr_21,apr 11th to 30th,3,BANGALORE,36.805,4759.241148510782,2025-04-19
886014c91dfffff,P_560105,hr_21,apr 1st to 10th,2,BANGALORE,20.025,2769.999755234081,2025-04-09
886014c923fffff,P_560105,hr_00,apr 1st to 10th,1,BANGALORE,20.217000000000002,2338.498639851166,2025-04-02
886014c923fffff,P_560105,hr_01,apr 1st to 10th,1,BANGALORE,13.938,1627.515496943496,2025-04-07
886014c923fffff,P_560105,hr_04,apr 1st to 10th,1,BANGALORE,26.597,3795.0972942659537,2025-04-04
886014c923fffff,P_560105,hr_06,apr 11th to 30th,2,BANGALORE,13.434999999999999,1976.824034220859,2025-04-21
886014c923fffff,P_560105,hr_06,apr 1st to 10th,1,BANGALORE,23.314999999999998,2501.58849822548,2025-04-08
886014c923fffff,P_560105,hr_08,apr 11th to 30th,3,BANGALORE,21.956,3680.2604077384776,2025-04-27
886014c923fffff,P_560105,hr_09,apr 11th to 30th,2,BANGALORE,15.922,3259.10816994214,2025-04-28
886014c923fffff,P_560105,hr_09,apr 1st to 10th,1,BANGALORE,3.0100000000000007,4479.697629948672,2025-04-06
886014c923fffff,P_560105,hr_10,apr 11th to 30th,3,BANGALORE,34.969,5195.310189996476,2025-04-19
886014c923fffff,P_560105,hr_10,apr 1st to 10th,3,BANGALORE,15.233999999999998,1957.100898336804,2025-04-10
886014c923fffff,P_560105,hr_11,apr 11th to 30th,2,BANGALORE,24.115000000000002,3049.814001971325,2025-04-29
886014c923fffff,P_560105,hr_11,apr 1st to 10th,1,BANGALORE,5.19,808.326505138944,2025-04-06
886014c923fffff,P_560105,hr_12,apr 11th to 30th,1,BANGALORE,1.23,265.57102765908,2025-04-20
886014c923fffff,P_560105,hr_13,apr 11th to 30th,1,BANGALORE,2.651,311.4218531404501,2025-04-22
886014c923fffff,P_560105,hr_14,apr 11th to 30th,3,BANGALORE,47.256,6191.908090757788,2025-04-27
886014c923fffff,P_560105,hr_14,apr 1st to 10th,1,BANGALORE,4.33,667.1124615042,2025-04-08
886014c923fffff,P_560105,hr_16,apr 11th to 30th,1,BANGALORE,2.76,276.28966451088,2025-04-28
886014c923fffff,P_560105,hr_17,apr 11th to 30th,1,BANGALORE,7.26,1454.213632806,2025-04-27
886014c923fffff,P_560105,hr_17,apr 1st to 10th,4,BANGALORE,36.574,5067.628061150506,2025-04-05
886014c923fffff,P_560105,hr_18,apr 11th to 30th,2,BANGALORE,2.579,589.3031094759001,2025-04-24
886014c923fffff,P_560105,hr_19,apr 11th to 30th,6,BANGALORE,43.857,6891.801733170701,2025-04-26
886014c923fffff,P_560105,hr_20,apr 11th to 30th,5,BANGALORE,53.953,7452.3954785185015,2025-04-30
886014c923fffff,P_560105,hr_21,apr 11th to 30th,2,BANGALORE,14.370000000000001,1913.3378791862203,2025-04-17
886014c923fffff,P_560105,hr_21,apr 1st to 10th,1,BANGALORE,1.42,855.028086149016,2025-04-05
886014c923fffff,P_560105,hr_22,apr 11th to 30th,3,BANGALORE,37.079,5548.684507036496,2025-04-23
886014c923fffff,P_560105,hr_22,apr 1st to 10th,2,BANGALORE,18.011999999999997,2712.395771678628,2025-04-08
886014c923fffff,P_560105,hr_23,apr 11th to 30th,1,BANGALORE,9.661,1112.845753431828,2025-04-29
886014c923fffff,P_560105,hr_23,apr 1st to 10th,1,BANGALORE,6.742000000000001,706.2807173792819,2025-04-09
886014c925fffff,P_560105,hr_07,apr 11th to 30th,1,BANGALORE,23.479999999999997,1665.80481200058,2025-04-30
886014c925fffff,P_560105,hr_08,apr 11th to 30th,2,BANGALORE,13.49,2111.311341675774,2025-04-20
886014c925fffff,P_560105,hr_11,apr 11th to 30th,1,BANGALORE,4.029,1025.378666678586,2025-04-26
886014c925fffff,P_560105,hr_14,apr 1st to 10th,1,BANGALORE,17.680999999999997,3612.7343541328387,2025-04-06
886014c925fffff,P_560105,hr_16,apr 11th to 30th,1,BANGALORE,4.95,471.1717724624999,2025-04-13
886014c925fffff,P_560105,hr_23,apr 1st to 10th,1,BANGALORE,0.921,62.822902995,2025-04-10
886014c927fffff,P_560100,hr_07,apr 1st to 10th,1,BANGALORE,10.5,1083.4674574500002,2025-04-03
886014c927fffff,P_560100,hr_09,apr 11th to 30th,1,BANGALORE,10.08,1120.0,2025-04-18
886014c927fffff,P_560105,hr_09,apr 11th to 30th,1,BANGALORE,1.03,189.72619493202,2025-04-19
886014c927fffff,P_560105,hr_20,apr 11th to 30th,1,BANGALORE,2.968,618.2155326024512,2025-04-24
886014c927fffff,P_560105,hr_21,apr 1st to 10th,1,BANGALORE,15.222999999999999,1920.330121559382,2025-04-06
886014c929fffff,P_560105,hr_14,apr 11th to 30th,1,BANGALORE,11.54,1404.4589018376,2025-04-24
886014c929fffff,P_560105,hr_15,apr 11th to 30th,1,BANGALORE,12.035,1313.233499475984,2025-04-27
886014c929fffff,P_560105,hr_18,apr 11th to 30th,1,BANGALORE,20.252000000000002,2522.732456361411,2025-04-23
886014c929fffff,P_560105,hr_19,apr 11th to 30th,1,BANGALORE,2.8049999999999997,210.0652199856,2025-04-21
886014c929fffff,P_560105,hr_21,apr 1st to 10th,1,BANGALORE,18.167,1091.1563747443797,2025-04-08
886014c92dfffff,P_560105,hr_13,apr 11th to 30th,1,BANGALORE,10.46,1462.9617979211248,2025-04-25
886014c92dfffff,P_560105,hr_15,apr 11th to 30th,1,BANGALORE,0.644,283.583191104,2025-04-25
886014c931fffff,P_560105,hr_07,apr 1st to 10th,1,BANGALORE,13.807,1670.52856757752,2025-04-08
886014c931fffff,P_560105,hr_13,apr 1st to 10th,1,BANGALORE,4.446,1268.6774483740412,2025-04-10
886014c931fffff,P_560105,hr_19,apr 1st to 10th,1,BANGALORE,13.806999999999999,486.05746205718,2025-04-10
886014c931fffff,P_560105,hr_21,apr 1st to 10th,2,BANGALORE,13.749999999999998,1915.7727510677469,2025-04-09
886014c931fffff,P_560105,hr_23,apr 11th to 30th,1,BANGALORE,8.369,2753.0909782956005,2025-04-14
886014c933fffff,P_560105,hr_06,apr 11th to 30th,1,BANGALORE,4.09,796.011075490896,2025-04-24
886014c933fffff,P_560105,hr_09,apr 11th to 30th,1,BANGALORE,2.6,456.1185551265,2025-04-20
886014c933fffff,P_560105,hr_10,apr 11th to 30th,2,BANGALORE,12.725,1833.6852558565654,2025-04-14
886014c933fffff,P_560105,hr_11,apr 11th to 30th,2,BANGALORE,21.343,4119.68014966125,2025-04-27
886014c933fffff,P_560105,hr_11,apr 1st to 10th,5,BANGALORE,33.156,6128.409865807945,2025-04-10
886014c933fffff,P_560105,hr_12,apr 11th to 30th,2,BANGALORE,9.870000000000001,1856.9843140752,2025-04-16
886014c933fffff,P_560105,hr_12,apr 1st to 10th,1,BANGALORE,7.0,1006.424605536696,2025-04-10
886014c933fffff,P_560105,hr_13,apr 11th to 30th,4,BANGALORE,39.471000000000004,6241.074402980859,2025-04-27
886014c933fffff,P_560105,hr_13,apr 1st to 10th,3,BANGALORE,9.21,1656.1777332280951,2025-04-06
886014c933fffff,P_560105,hr_14,apr 11th to 30th,3,BANGALORE,16.86,3032.8113587886974,2025-04-30
886014c933fffff,P_560105,hr_15,apr 11th to 30th,4,BANGALORE,33.230000000000004,6488.5618659231,2025-04-24
886014c933fffff,P_560105,hr_15,apr 1st to 10th,3,BANGALORE,17.93,3071.42173349637,2025-04-09
886014c933fffff,P_560105,hr_16,apr 11th to 30th,6,BANGALORE,44.192,7043.08961541456,2025-04-29
886014c933fffff,P_560105,hr_17,apr 11th to 30th,4,BANGALORE,35.397999999999996,6937.842254280895,2025-04-30
886014c933fffff,P_560105,hr_17,apr 1st to 10th,2,BANGALORE,11.3,2337.555360769392,2025-04-04
886014c933fffff,P_560105,hr_18,apr 11th to 30th,1,BANGALORE,8.914,1545.65160938451,2025-04-26
886014c933fffff,P_560105,hr_19,apr 11th to 30th,1,BANGALORE,25.031,2771.4380835835173,2025-04-28
886014c933fffff,P_560105,hr_19,apr 1st to 10th,2,BANGALORE,16.270000000000003,1833.8661962384394,2025-04-02
886014c933fffff,P_560105,hr_21,apr 11th to 30th,1,BANGALORE,1.56,273.6711330759,2025-04-28
886014c933fffff,P_560105,hr_22,apr 11th to 30th,1,BANGALORE,12.771,1823.684776374258,2025-04-25
886014c933fffff,P_560105,hr_22,apr 1st to 10th,1,BANGALORE,6.092,754.388934139386,2025-04-09
886014c933fffff,P_560105,hr_23,apr 11th to 30th,1,BANGALORE,7.441,1673.8509994605001,2025-04-11
886014c933fffff,P_560105,hr_23,apr 1st to 10th,1,BANGALORE,28.833,3796.05619303363,2025-04-04
886014c935fffff,P_560105,hr_08,apr 1st to 10th,1,BANGALORE,4.561,577.5612638195939,2025-04-02
886014c935fffff,P_560105,hr_09,apr 11th to 30th,1,BANGALORE,7.975,1126.974048632424,2025-04-15
886014c935fffff,P_560105,hr_13,apr 11th to 30th,1,BANGALORE,6.4,1357.012459132254,2025-04-28
886014c935fffff,P_560105,hr_15,apr 11th to 30th,1,BANGALORE,14.860999999999999,2296.9563945803143,2025-04-24
886014c935fffff,P_560105,hr_19,apr 1st to 10th,1,BANGALORE,2.2270000000000003,635.8348501043849,2025-04-06
886014c935fffff,P_560105,hr_20,apr 1st to 10th,1,BANGALORE,11.035,1140.526374269823,2025-04-06
886014c935fffff,P_560105,hr_22,apr 11th to 30th,1,BANGALORE,15.943999999999999,2521.8381859944298,2025-04-11
886014c937fffff,P_560105,hr_14,apr 1st to 10th,1,BANGALORE,48.112,6243.351519456088,2025-04-04
886014c937fffff,P_560105,hr_17,apr 11th to 30th,1,BANGALORE,20.198,2692.144067584669,2025-04-25
886014c937fffff,P_560105,hr_21,apr 11th to 30th,1,BANGALORE,26.654999999999998,3228.636430406118,2025-04-25
886014c939fffff,P_560105,hr_03,apr 11th to 30th,1,BANGALORE,1.332,209.85058301094,2025-04-14
886014c939fffff,P_560105,hr_08,apr 11th to 30th,3,BANGALORE,16.389,2355.387378392493,2025-04-30
886014c939fffff,P_560105,hr_08,apr 1st to 10th,3,BANGALORE,19.224,2560.4568989061763,2025-04-07
886014c939fffff,P_560105,hr_09,apr 1st to 10th,2,BANGALORE,29.168,3084.263618881525,2025-04-09
886014c939fffff,P_560105,hr_10,apr 11th to 30th,3,BANGALORE,16.341,2380.1114149484133,2025-04-29
886014c939fffff,P_560105,hr_10,apr 1st to 10th,3,BANGALORE,16.532,2457.244804491618,2025-04-10
886014c939fffff,P_560105,hr_11,apr 11th to 30th,2,BANGALORE,18.0,2730.4924703470647,2025-04-27
886014c939fffff,P_560105,hr_12,apr 11th to 30th,1,BANGALORE,5.962000000000001,847.567094575019,2025-04-20
886014c939fffff,P_560105,hr_12,apr 1st to 10th,1,BANGALORE,14.279,1793.6231880560674,2025-04-06
886014c939fffff,P_560105,hr_13,apr 11th to 30th,5,BANGALORE,56.745999999999995,8361.407835828448,2025-04-29
886014c939fffff,P_560105,hr_13,apr 1st to 10th,3,BANGALORE,26.961000000000002,3636.034240627627,2025-04-09
886014c939fffff,P_560105,hr_14,apr 11th to 30th,1,BANGALORE,3.53,448.502416234425,2025-04-26
886014c939fffff,P_560105,hr_15,apr 11th to 30th,2,BANGALORE,42.194,2975.164403331303,2025-04-14
886014c939fffff,P_560105,hr_15,apr 1st to 10th,1,BANGALORE,1.04,204.126833765088,2025-04-06
886014c939fffff,P_560105,hr_16,apr 1st to 10th,1,BANGALORE,3.06,374.0056824969,2025-04-03
886014c939fffff,P_560105,hr_17,apr 11th to 30th,1,BANGALORE,2.359999999999999,518.8079215161,2025-04-25
886014c939fffff,P_560105,hr_18,apr 11th to 30th,4,BANGALORE,25.689,3694.417018168626,2025-04-30
886014c939fffff,P_560105,hr_18,apr 1st to 10th,1,BANGALORE,22.769,2991.197586163233,2025-04-06
886014c939fffff,P_560105,hr_19,apr 11th to 30th,5,BANGALORE,79.182,9548.693267406603,2025-04-29
886014c939fffff,P_560105,hr_20,apr 1st to 10th,2,BANGALORE,24.555,3344.1158126845257,2025-04-04
886014c939fffff,P_560105,hr_21,apr 11th to 30th,2,BANGALORE,35.229,4441.828431846352,2025-04-25
886014c939fffff,P_560105,hr_21,apr 1st to 10th,2,BANGALORE,21.383,2679.6288513591144,2025-04-10
886014c939fffff,P_560105,hr_22,apr 11th to 30th,1,BANGALORE,27.732999999999997,3745.8710019932773,2025-04-14
886014c939fffff,P_560105,hr_22,apr 1st to 10th,1,BANGALORE,5.102,592.1656704281639,2025-04-10
886014c939fffff,P_560105,hr_23,apr 1st to 10th,1,BANGALORE,0.77,133.06326701631,2025-04-09
886014c93bfffff,P_560105,hr_04,apr 1st to 10th,1,BANGALORE,9.106,1364.9016196839152,2025-04-06
886014c93bfffff,P_560105,hr_08,apr 1st to 10th,1,BANGALORE,16.137,1624.2240379379268,2025-04-02
886014c93bfffff,P_560105,hr_09,apr 1st to 10th,1,BANGALORE,7.546,768.6184911453,2025-04-03
886014c93bfffff,P_560105,hr_10,apr 11th to 30th,1,BANGALORE,15.076,1944.883145721411,2025-04-25
886014c93bfffff,P_560105,hr_10,apr 1st to 10th,1,BANGALORE,22.492,2331.976045465948,2025-04-09
886014c93bfffff,P_560105,hr_11,apr 1st to 10th,1,BANGALORE,2.34,691.7119365427001,2025-04-06
886014c93bfffff,P_560105,hr_13,apr 11th to 30th,1,BANGALORE,3.423,733.42144821616,2025-04-20
886014c93bfffff,P_560105,hr_15,apr 1st to 10th,1,BANGALORE,7.5889999999999995,876.990973036068,2025-04-08
886014c93bfffff,P_560105,hr_17,apr 11th to 30th,1,BANGALORE,14.133000000000001,1662.360916306698,2025-04-29
886014c93bfffff,P_560105,hr_22,apr 11th to 30th,2,BANGALORE,20.252,3533.9298295989975,2025-04-21
886014c93dfffff,P_560105,hr_01,apr 11th to 30th,1,BANGALORE,6.8149999999999995,742.8708126704701,2025-04-14
886014c93dfffff,P_560105,hr_07,apr 11th to 30th,1,BANGALORE,4.29,650.36808881926,2025-04-22
886014c93dfffff,P_560105,hr_09,apr 1st to 10th,1,BANGALORE,1.079,128.29274430285602,2025-04-03
886014c93dfffff,P_560105,hr_10,apr 11th to 30th,1,BANGALORE,2.4,1421.854637755364,2025-04-17
886014c93dfffff,P_560105,hr_11,apr 11th to 30th,2,BANGALORE,19.284,2428.3134702076086,2025-04-17
886014c93dfffff,P_560105,hr_11,apr 1st to 10th,2,BANGALORE,37.559,4272.050223904887,2025-04-09
886014c93dfffff,P_560105,hr_12,apr 11th to 30th,2,BANGALORE,84.53300000000002,12046.359130552039,2025-04-30
886014c93dfffff,P_560105,hr_13,apr 1st to 10th,1,BANGALORE,8.192,722.228891937096,2025-04-05
886014c93dfffff,P_560105,hr_16,apr 11th to 30th,1,BANGALORE,23.283,2647.2575023712343,2025-04-28
886014c93dfffff,P_560105,hr_17,apr 11th to 30th,1,BANGALORE,16.41,2051.884995754662,2025-04-27
886014c93dfffff,P_560105,hr_17,apr 1st to 10th,1,BANGALORE,8.2,923.364157547247,2025-04-03
886014c93dfffff,P_560105,hr_19,apr 11th to 30th,1,BANGALORE,3.526,300.490030224,2025-04-23
886014c93dfffff,P_560105,hr_20,apr 11th to 30th,1,BANGALORE,14.74,1592.910228800646,2025-04-29
886014c93dfffff,P_560105,hr_20,apr 1st to 10th,1,BANGALORE,12.47,1261.7094693259562,2025-04-03
886014c93dfffff,P_560105,hr_21,apr 1st to 10th,1,BANGALORE,14.942,1631.7998975308406,2025-04-07
886014c93dfffff,P_560105,hr_22,apr 11th to 30th,1,BANGALORE,5.1899999999999995,742.0578015850019,2025-04-12
886014c93dfffff,P_560105,hr_22,apr 1st to 10th,1,BANGALORE,11.59,1420.731535866546,2025-04-01
886014c93dfffff,P_560105,hr_23,apr 11th to 30th,2,BANGALORE,23.914,2873.214836139772,2025-04-22
886014c93dfffff,P_560105,hr_23,apr 1st to 10th,1,BANGALORE,11.59,1420.731535866546,2025-04-01
886014c941fffff,P_560105,hr_00,apr 11th to 30th,2,BANGALORE,39.202000000000005,5107.543470539632,2025-04-15
886014c941fffff,P_560105,hr_00,apr 1st to 10th,3,BANGALORE,26.558,4032.564933683132,2025-04-06
886014c941fffff,P_560105,hr_01,apr 1st to 10th,1,BANGALORE,8.832,1007.886467175084,2025-04-07
886014c941fffff,P_560105,hr_02,apr 11th to 30th,1,BANGALORE,3.0900000000000003,572.0228210363999,2025-04-21
886014c941fffff,P_560105,hr_08,apr 11th to 30th,2,BANGALORE,8.47,1124.787124392678,2025-04-21
886014c941fffff,P_560105,hr_09,apr 11th to 30th,1,BANGALORE,15.89,1911.8877679884963,2025-04-26
886014c941fffff,P_560105,hr_09,apr 1st to 10th,1,BANGALORE,48.742,5343.039227665381,2025-04-05
886014c941fffff,P_560105,hr_10,apr 11th to 30th,3,BANGALORE,3.4299999999999997,429.299366790249,2025-04-21
886014c941fffff,P_560105,hr_10,apr 1st to 10th,2,BANGALORE,19.64,2372.819430839994,2025-04-10
886014c941fffff,P_560105,hr_11,apr 11th to 30th,8,BANGALORE,139.448,15441.002965675976,2025-04-27
886014c941fffff,P_560105,hr_11,apr 1st to 10th,2,BANGALORE,9.510000000000002,1127.861996201018,2025-04-09
886014c941fffff,P_560105,hr_12,apr 11th to 30th,6,BANGALORE,86.903,9942.78295024271,2025-04-21
886014c941fffff,P_560105,hr_12,apr 1st to 10th,3,BANGALORE,23.172999999999995,2508.004180799599,2025-04-08
886014c941fffff,P_560105,hr_13,apr 11th to 30th,3,BANGALORE,26.238000000000003,4248.179757473425,2025-04-30
886014c941fffff,P_560105,hr_13,apr 1st to 10th,3,BANGALORE,20.566999999999997,2700.8516415400345,2025-04-04
886014c941fffff,P_560105,hr_14,apr 11th to 30th,6,BANGALORE,53.699999999999996,6420.370591346191,2025-04-30
886014c941fffff,P_560105,hr_14,apr 1st to 10th,3,BANGALORE,37.056,4970.450071728062,2025-04-06
886014c941fffff,P_560105,hr_15,apr 11th to 30th,4,BANGALORE,48.379000000000005,6129.480149641873,2025-04-28
886014c941fffff,P_560105,hr_15,apr 1st to 10th,2,BANGALORE,12.839000000000002,1378.90323625239,2025-04-06
886014c941fffff,P_560105,hr_16,apr 11th to 30th,1,BANGALORE,13.835999999999997,1220.7016923802198,2025-04-12
886014c941fffff,P_560105,hr_17,apr 11th to 30th,6,BANGALORE,41.194,6382.976354637851,2025-04-27
886014c941fffff,P_560105,hr_17,apr 1st to 10th,2,BANGALORE,30.531000000000002,3168.675334327464,2025-04-04
886014c941fffff,P_560105,hr_18,apr 11th to 30th,3,BANGALORE,29.142999999999997,3531.3450151304733,2025-04-28
886014c941fffff,P_560105,hr_18,apr 1st to 10th,2,BANGALORE,6.09,809.44660492486,2025-04-09
886014c941fffff,P_560105,hr_19,apr 11th to 30th,3,BANGALORE,16.831000000000003,4861.180052845317,2025-04-22
886014c941fffff,P_560105,hr_19,apr 1st to 10th,6,BANGALORE,76.728,8560.348866158427,2025-04-08
886014c941fffff,P_560105,hr_20,apr 11th to 30th,2,BANGALORE,29.518,2059.982837601489,2025-04-23
886014c941fffff,P_560105,hr_20,apr 1st to 10th,4,BANGALORE,23.745,3197.660456059266,2025-04-06
886014c941fffff,P_560105,hr_21,apr 11th to 30th,5,BANGALORE,62.257000000000005,7533.82439388857,2025-04-30
886014c941fffff,P_560105,hr_21,apr 1st to 10th,2,BANGALORE,4.829,625.347722847645,2025-04-05
886014c941fffff,P_560105,hr_22,apr 11th to 30th,3,BANGALORE,39.324999999999996,5650.837636428786,2025-04-16
886014c941fffff,P_560105,hr_22,apr 1st to 10th,6,BANGALORE,64.18,9577.657114657732,2025-04-10
886014c941fffff,P_560105,hr_23,apr 11th to 30th,1,BANGALORE,8.045,816.859817619201,2025-04-13
886014c941fffff,P_560105,hr_23,apr 1st to 10th,3,BANGALORE,9.997,3528.8935935948666,2025-04-10
886014c941fffff,P_562106,hr_06,apr 1st to 10th,1,,1.92,154.65966843599998,2025-04-03
886014c941fffff,P_562106,hr_19,apr 11th to 30th,1,,2.7860000000000005,539.8445499493321,2025-04-11
886014c941fffff,P_562106,hr_19,apr 1st to 10th,1,,17.94,1903.076560110415,2025-04-08
886014c941fffff,P_562106,hr_20,apr 1st to 10th,1,,4.0280000000000005,516.686631840864,2025-04-02
886014c941fffff,P_562106,hr_22,apr 11th to 30th,1,,8.073999999999998,559.0067739402149,2025-04-11
886014c941fffff,P_562106,hr_22,apr 1st to 10th,1,,0.52,51.88795456953601,2025-04-10
886014c941fffff,P_562107,hr_09,apr 11th to 30th,1,BANGALORE,0.5,53.034730517636994,2025-04-15
886014c943fffff,P_560105,hr_05,apr 11th to 30th,1,BANGALORE,0.19,58.270518720000005,2025-04-25
886014c943fffff,P_560105,hr_06,apr 11th to 30th,6,BANGALORE,74.471,10041.355284967336,2025-04-30
886014c943fffff,P_560105,hr_07,apr 11th to 30th,1,BANGALORE,6.825,713.8710322664941,2025-04-16
886014c943fffff,P_560105,hr_07,apr 1st to 10th,1,BANGALORE,4.28,624.14040924312,2025-04-02
886014c943fffff,P_560105,hr_08,apr 1st to 10th,1,BANGALORE,4.895,580.8198013548479,2025-04-01
886014c943fffff,P_560105,hr_09,apr 11th to 30th,1,BANGALORE,17.161,2091.7762644888903,2025-04-19
886014c943fffff,P_560105,hr_09,apr 1st to 10th,2,BANGALORE,5.75,855.3044462237368,2025-04-01
886014c943fffff,P_560105,hr_10,apr 11th to 30th,2,BANGALORE,9.78,2451.732075144,2025-04-18
886014c943fffff,P_560105,hr_10,apr 1st to 10th,1,BANGALORE,0.835,455.029260617178,2025-04-08
886014c943fffff,P_560105,hr_11,apr 11th to 30th,1,BANGALORE,2.755,467.6004610707,2025-04-25
886014c943fffff,P_560105,hr_12,apr 11th to 30th,2,BANGALORE,17.777999999999995,3212.7676294532043,2025-04-28
886014c943fffff,P_560105,hr_13,apr 11th to 30th,3,BANGALORE,37.708,4737.434955408284,2025-04-23
886014c943fffff,P_560105,hr_14,apr 11th to 30th,1,BANGALORE,19.211,1950.88786197705,2025-04-24
886014c943fffff,P_560105,hr_14,apr 1st to 10th,2,BANGALORE,21.627999999999997,2546.6911692130807,2025-04-09
886014c943fffff,P_560105,hr_15,apr 11th to 30th,3,BANGALORE,33.628,3811.945781957024,2025-04-29
886014c943fffff,P_560105,hr_17,apr 11th to 30th,1,BANGALORE,6.262,609.1706607071039,2025-04-25
886014c943fffff,P_560105,hr_17,apr 1st to 10th,1,BANGALORE,6.95,979.76353668093,2025-04-06
886014c943fffff,P_560105,hr_18,apr 11th to 30th,1,BANGALORE,2.248,357.81497607672,2025-04-11
886014c943fffff,P_560105,hr_19,apr 11th to 30th,3,BANGALORE,50.11,6200.581516599718,2025-04-30
